Accident_Index,Vehicle_Type
201501XD80140,9
201501XD80140,21
201501XD80141,9
201501XD80141,9
201501XD80141,9
201501XD80142,1
201501XD80142,9
201501XD80143,9
201501XD80143,9
201501XD80145,19
201501XD80145,1
201501XD80146,9
201501XD80146,9
201501XD80146,9
201501XD80147,9
201501XD80148,9
201501XD80148,9
201501XD80149,9
201501XD80149,9
201501XD80149,9
201501XD80149,9
201501XD80150,3
201501XD80150,9
201501XD80151,8
201501XD80151,1
201501XD80152,3
201501XD80152,10
201501XD80153,9
201501XD80153,1
201501XD80155,9
201501XD80155,3
201501XD80156,9
201501XD80157,5
201501XD80157,9
201501XD80158,9
201501XD80158,1
201501XD80159,9
201501XD80159,9
201501XD80161,9
201501XD80162,11
201501XD80162,9
201501XD80162,9
201501XD80163,3
201501XD80163,9
201501XD80165,2
201501XD80165,8
201501XD80166,9
201501XD80166,9
201501XD80167,9
201501XD80167,9
201501XD80168,9
201501XD80168,1
201501XD80169,9
201501XD80169,9
201501XD80171,9
201501XD80171,4
201501XD80172,9
201501XD80172,9
201501XD80173,8
201501XD80174,11
201501XD80175,9
201501XD80175,19
201501XD80175,4
201501XD80175,9
201501XD80176,19
201501XD80176,9
201501XD80177,4
201501XD80177,9
201501XD80178,9
201501XD80179,5
201501XD80179,9
201501XD80180,11
201501XD80182,4
201501XD80184,21
201501XD80186,9
201501XD80186,4
201501XD80187,9
201501XD80187,9
201501XD80187,9
201501XD80188,9
201501XD80188,9
201501XD80189,9
201501XD80190,3
201501XD80190,19
201501XD80191,4
201501XD80192,11
201501XD80192,9
201501XD80193,9
201501XD80194,11
201501XD80195,9
201501XD80195,1
201501XD80196,9
201501XD80196,11
201501XD80197,9
201501XD80198,9
201501XD80198,1
201501XD80199,9
201501XD80200,1
201501XD80201,9
201501XD80201,9
201501XD80202,11
201501XD80203,19
201501XD80203,9
201501XD80203,9
201501XD80204,9
201501XD80205,9
201501XD80205,19
201501XD80207,9
201501XD80207,9
201501XD80208,3
201501XD80209,9
201501XD80209,9
201501XD80210,9
201501XD80210,9
201501XD80211,9
201501XD80211,9
201501XD80212,9
201501XD80213,9
201501XD80213,21
201501XD80214,9
201501XD80214,9
201501XD80215,2
201501XD80216,19
201501XD80216,3
201501XD80217,9
201501XD80217,3
201501XD80218,1
201501XD80219,19
201501XD80219,9
201501XD80219,19
201501XD80221,3
201501XD80221,9
201501XD80222,1
201501XD80222,9
201501XD80223,19
201501XD80223,1
201501XD80224,9
201501XD80224,1
201501XD80224,21
201501XD80225,3
201501XD80226,1
201501XD80226,9
201501XD80227,9
201501XD80227,20
201501XD80228,9
201501XD80228,1
201501XD80229,2
201501XD80229,9
201501XD80230,1
201501XD80230,19
201501XD80231,19
201501XD80232,11
201501XD80233,2
201501XD80234,19
201501XD80234,9
201501XD80235,9
201501XD80235,9
201501XD80235,9
201501XD80237,9
201501XD80238,9
201501XD80239,9
201501XD80239,21
201501XD80240,21
201501XD80240,9
201501XD80241,9
201501XD80241,9
201501XD80242,10
201501XD80242,9
201501XD80243,9
201501XD80244,3
201501XD80246,1
201501XD80246,9
201501XD80247,9
201501XD80247,9
201501XD80247,9
201501XD80248,1
201501XD80248,9
201501XD80249,9
201501XD80249,9
201501XD80250,3
201501XD80250,9
201501XD80251,3
201501XD80251,9
201501XD80252,8
201501XD80252,8
201501XD80253,9
201501XD80253,3
201501XD80254,8
201501XD80255,9
201501XD80255,9
201501XD80256,9
201501XD80256,8
201501XD80257,9
201501XD80257,9
201501XD80258,1
201501XD80258,9
201501XD80259,9
201501XD80259,9
201501XD80260,9
201501XD80262,9
201501XD80263,9
201501XD80263,9
201501XD80265,9
201501XD80265,9
201501XD80266,11
201501XD80267,11
201501XD80268,5
201501XD80268,9
201501XD80268,9
201501XD80269,9
201501XD80270,9
201501XD80270,9
201501XD80271,9
201501XD80271,1
201501XD80272,9
201501XD80272,9
201501XD80273,3
201501XD80273,9
201501XD80276,8
201501XD80277,9
201501XD80277,9
201501XD80278,9
201501XD80278,9
201501XD80278,9
201501XD80278,9
201501XD80279,9
201501XD80279,9
201501XD80280,11
201501XD80281,9
201501XD80281,9
201501XD80281,19
201501XD80281,9
201501XD80282,9
201501XD80282,9
201501XD80283,2
201501XD80283,19
201501XD80284,8
201501XD80284,3
201501XD80284,8
201501XD80285,9
201501XD80286,9
201501XD80286,9
201501XD80287,9
201501XD80287,9
201501XD80288,9
201501XD80288,9
201501XD80288,9
201501XD80289,9
201501XD80289,19
201501XD80290,9
201501XD80290,19
201501XD80291,9
201501XD80291,2
201501XD80292,9
201501XD80292,9
201501XD80292,9
201501XD80293,9
201501XD80293,1
201501XD80294,9
201501XD80294,9
201501XD80295,9
201501XD80296,9
201501XD80296,1
201501XD80297,9
201501XD80298,9
201501XD80298,19
201501XD80299,9
201501XD80299,1
201501XD80301,9
201501XD80302,8
201501XD80302,9
201501XD80303,9
201501XD80303,9
201501XD80304,8
201501XD80305,9
201501XD80305,9
201501XD80306,9
201501XD80306,9
201501XD80306,9
201501XD80307,19
201501XD80307,3
201501XD80308,9
201501XD80308,9
201501XD80309,1
201501XD80309,9
201501XD80310,9
201501XD80310,9
201501XD80310,9
201501XD80311,11
201501XD80312,3
201501XD80312,9
201501XD80313,9
201501XD80313,3
201501XD80314,3
201501XD80314,9
201501XD80315,90
201501XD80315,1
201501XD80317,9
201501XD80317,9
201501XD80318,8
201501XD80321,9
201501XD80321,3
201501XD80322,3
201501XD80322,9
201501XD80323,5
201501XD80323,9
201501XD80324,11
201501XD80326,9
201501XD80326,9
201501XD80326,9
201501XD80329,9
201501XD80329,9
201501XD80330,5
201501XD80330,9
201501XD80331,5
201501XD80331,9
201501XD80332,9
201501XD80334,19
201501XD80334,4
201501XD80335,9
201501XD80335,9
201501XD80336,9
201501XD80337,9
201501XD80337,9
201501XD80338,9
201501XD80338,9
201501XD80340,3
201501XD80340,1
201501XD80341,9
201501XD80341,9
201501XD80343,9
201501XD80343,3
201501XD80345,9
201501XD80345,3
201501XD80345,9
201501XD80346,11
201501XD80346,21
201501XD80347,9
201501XD80347,9
201501XD80348,9
201501XD80349,3
201501XD80350,9
201501XD80351,9
201501XD80351,4
201501XD80352,11
201501XD80353,3
201501XD80354,9
201501XD80354,19
201501XD80355,8
201501XD80355,9
201501XD80356,9
201501XD80356,9
201501XD80357,8
201501XD80357,9
201501XD80359,3
201501XD80359,8
201501XD80360,9
201501XD80361,9
201501XD80361,9
201501XD80361,9
201501XD80361,9
201501XD80361,9
201501XD80362,9
201501XD80362,9
201501XD80363,9
201501XD80363,1
201501XD80364,5
201501XD80364,9
201501XD80365,9
201501XD80365,5
201501XD80366,9
201501XD80366,3
201501XD80367,11
201501XD80368,9
201501XD80368,90
201501XD80369,19
201501XD80369,9
201501XD80370,3
201501XD80370,20
201501XD80370,9
201501XD80371,9
201501XD80373,9
201501XD80373,8
201501XD80374,2
201501XD80374,9
201501XD80375,9
201501XD80375,9
201501XD80376,9
201501XD80376,5
201501XD80377,9
201501XD80377,3
201501XD80378,3
201501XD80378,9
201501XD80379,2
201501XD80379,2
201501XD80380,9
201501XD80380,9
201501XD80381,19
201501XD80381,9
201501XD80382,19
201501XD80382,1
201501XD80383,9
201501XD80383,9
201501XD80384,9
201501XD80385,9
201501XD80385,5
201501XD80386,9
201501XD80386,9
201501XD80386,9
201501XD80386,9
201501XD80387,9
201501XD80387,1
201501XD80388,9
201501XD80388,5
201501XD80388,9
201501XD80388,21
201501XD80389,9
201501XD80389,1
201501XD80390,5
201501XD80390,21
201501XD80391,9
201501XD80391,9
201501XD80392,3
201501XD80392,9
201501XD80393,3
201501XD80394,20
201501XD80394,5
201501XD80396,9
201501XD80397,9
201501XD80397,3
201501XD80399,1
201501XD80399,9
201501XD80400,3
201501XD80400,9
201501XD80401,3
201501XD80401,9
201501XD80402,9
201501XD80402,4
201501XD80403,9
201501XD80403,1
201501XD80404,9
201501XD80404,9
201501XD80405,9
201501XD80405,1
201501XD80406,9
201501XD80406,9
201501XD80408,1
201501XD80408,9
201501XD80409,9
201501XD80409,9
201501XD80409,9
201501XD80411,9
201501XD80411,3
201501XD80412,19
201501XD80412,1
201501XD80413,9
201501XD80413,1
201501XD80414,9
201501XD80415,9
201501XD80415,19
201501XD80415,90
201501XD80416,3
201501XD80417,9
201501XD80417,3
201501XD80418,11
201501XD80420,3
201501XD80420,9
201501XD80421,9
201501XD80421,9
201501XD80423,5
201501XD80423,9
201501XD80424,9
201501XD80424,5
201501XD80425,9
201501XD80425,9
201501XD80427,9
201501XD80427,9
201501XD80428,3
201501XD80428,9
201501XD80430,11
201501XD80431,11
201501XD80432,19
201501XD80432,9
201501XD80433,9
201501XD80434,5
201501XD80435,5
201501XD80435,9
201501XD80436,9
201501XD80436,19
201501XD80437,3
201501XD80437,9
201501XD80438,9
201501XD80438,1
201501XD80439,9
201501XD80439,9
201501XD80440,3
201501XD80440,9
201501XD80441,19
201501XD80441,19
201501XD80441,9
201501XD80441,9
201501XD80442,9
201501XD80442,9
201501XD80443,9
201501XD80443,9
201501XD80443,9
201501XD80444,1
201501XD80444,9
201501XD80445,1
201501XD80445,9
201501XD80445,9
201501XD80445,3
201501XD80446,9
201501XD80446,9
201501XD80446,9
201501XD80446,9
201501XD80447,5
201501XD80447,9
201501XD80448,3
201501XD80448,9
201501XD80449,9
201501XD80449,9
201501XD80449,9
201501XD80450,9
201501XD80450,5
201501XD80451,9
201501XD80451,9
201501XD80451,9
201501XD80451,9
201501XD80452,8
201501XD80452,9
201501XD80453,9
201501XD80453,9
201501XD80454,9
201501XD80455,9
201501XD80455,9
201501XD80457,3
201501XD80457,8
201501XD80458,19
201501XD80461,19
201501XD80462,9
201501XD80462,9
201501XD80463,19
201501XD80463,9
201501XD80464,9
201501XD80464,9
201501XD80466,9
201501XD80466,11
201501XD80468,9
201501XD80469,9
201501XD80469,5
201501XD80471,9
201501XD80472,90
201501XD80472,3
201501XD80473,9
201501XD80473,3
201501XD80475,9
201501XD80475,3
201501XD80476,9
201501XD80477,9
201501XD80477,8
201501XD80478,1
201501XD80478,9
201501XD80479,3
201501XD80480,9
201501XD80480,9
201501XD80481,9
201501XD80482,19
201501XD80482,9
201501XD80482,9
201501XD80484,21
201501XD80484,9
201501XD80485,9
201501XD80485,5
201501XD80486,9
201501XD80487,9
201501XD80487,1
201501XD80488,9
201501XD80488,9
201501XD80488,9
201501XD80489,5
201501XD80489,9
201501XD80490,19
201501XD80491,9
201501XD80491,9
201501XD80492,9
201501XD80492,1
201501XD80493,9
201501XD80493,19
201501XD80493,9
201501XD80494,9
201501XD80495,21
201501XD80495,9
201501XD80495,9
201501XD80495,9
201501XD80495,9
201501XD80495,9
201501XD80496,9
201501XD80498,1
201501XD80498,9
201501XD80500,9
201501XD80500,1
201501XD80501,9
201501XD80502,1
201501XD80502,9
201501XD80503,9
201501XD80504,9
201501XD80504,3
201501XD80505,5
201501XD80506,5
201501XD80506,9
201501XD80507,3
201501XD80507,9
201501XD80509,9
201501XD80511,9
201501XD80512,9
201501XD80512,9
201501XD80513,9
201501XD80513,9
201501XD80515,9
201501XD80515,9
201501XD80516,9
201501XD80516,9
201501XD80517,2
201501XD80517,9
201501XD80518,8
201501XD80518,3
201501XD80519,9
201501XD80519,5
201501XD80520,9
201501XD80520,9
201501XD80521,9
201501XD80521,9
201501XD80522,9
201501XD80522,9
201501XD80523,11
201501XD80524,3
201501XD80526,9
201501XD80527,9
201501XD80527,9
201501XD80528,9
201501XD80528,9
201501XD80529,5
201501XD80529,5
201501XD80530,11
201501XD80530,21
201501XD80531,11
201501XD80532,9
201501XD80532,1
201501XD80533,1
201501XD80533,9
201501XD80534,3
201501XD80534,9
201501XD80535,9
201501XD80536,9
201501XD80536,9
201501XD80537,9
201501XD80537,3
201501XD80538,9
201501XD80538,5
201501XD80539,9
201501XD80539,1
201501XD80540,9
201501XD80540,9
201501XD80541,9
201501XD80541,2
201501XD80542,1
201501XD80542,11
201501XD80543,4
201501XD80543,5
201501XD80544,9
201501XD80544,3
201501XD80545,5
201501XD80546,11
201501XD80548,9
201501XD80548,3
201501XD80549,3
201501XD80549,9
201501XD80550,8
201501XD80551,9
201501XD80552,9
201501XD80554,9
201501XD80554,9
201501XD80555,5
201501XD80555,9
201501XD80556,9
201501XD80556,3
201501XD80557,19
201501XD80557,9
201501XD80557,9
201501XD80558,3
201501XD80558,8
201501XD80559,5
201501XD80560,1
201501XD80560,9
201501XD80561,9
201501XD80561,1
201501XD80562,11
201501XD80563,9
201501XD80564,9
201501XD80564,9
201501XD80565,3
201501XD80565,9
201501XD80566,9
201501XD80566,1
201501XD80567,9
201501XD80567,9
201501XD80569,1
201501XD80569,8
201501XD80570,11
201501XD80570,9
201501XD80571,5
201501XD80571,9
201501XD80572,19
201501XD80572,9
201501XD80574,3
201501XD80574,9
201501XD80576,4
201501XD80576,9
201501XD80577,9
201501XD80577,9
201501XD80578,9
201501XD80580,3
201501XD80581,9
201501XD80581,9
201501XD80581,11
201501XD80581,1
201501XD80582,9
201501XD80582,9
201501XD80583,9
201501XD80583,9
201501XD80584,1
201501XD80584,9
201501XD80585,9
201501XD80585,1
201501XD80586,1
201501XD80586,9
201501XD80587,9
201501XD80587,9
201501XD80588,19
201501XD80588,1
201501XD80589,9
201501XD80589,5
201501XD80590,1
201501XD80590,11
201501XD80592,9
201501XD80592,9
201501XD80593,20
201501XD80593,9
201501XD80594,9
201501XD80594,5
201501XD80595,9
201501XD80596,9
201501XD80596,1
201501XD80597,9
201501XD80597,9
201501XD80599,5
201501XD80599,5
201501XD80601,9
201501XD80601,9
201501XD80602,1
201501XD80602,9
201501XD80603,11
201501XD80605,9
201501XD80605,19
201501XD80606,9
201501XD80608,9
201501XD80608,1
201501XD80609,5
201501XD80610,3
201501XD80612,8
201501XD80613,9
201501XD80614,1
201501XD80614,9
201501XD80615,3
201501XD80615,21
201501XD80616,9
201501XD80616,9
201501XD80617,9
201501XD80618,9
201501XD80618,9
201501XD80618,9
201501XD80620,9
201501XD80620,9
201501XD80620,3
201501XD80620,1
201501XD80621,3
201501XD80621,9
201501XD80622,9
201501XD80622,9
201501XD80623,3
201501XD80623,9
201501XD80624,1
201501XD80624,9
201501XD80625,9
201501XD80626,9
201501XD80626,9
201501XD80627,9
201501XD80627,9
201501XD80628,9
201501XD80628,3
201501XD80629,11
201501XD80630,3
201501XD80630,9
201501XD80631,9
201501XD80631,3
201501XD80632,9
201501XD80632,1
201501XD80633,3
201501XD80633,9
201501XD80634,9
201501XD80634,9
201501XD80635,9
201501XD80635,9
201501XD80636,8
201501XD80637,3
201501XD80637,9
201501XD80638,8
201501XD80638,9
201501XD80639,3
201501XD80639,19
201501XD80639,8
201501XD80639,19
201501XD80640,19
201501XD80640,9
201501XD80641,9
201501XD80641,9
201501XD80642,9
201501XD80642,19
201501XD80642,9
201501XD80644,9
201501XD80645,11
201501XD80646,1
201501XD80646,9
201501XD80647,9
201501XD80647,9
201501XD80648,9
201501XD80648,9
201501XD80650,9
201501XD80650,3
201501XD80652,9
201501XD80653,11
201501XD80654,9
201501XD80654,1
201501XD80655,9
201501XD80655,9
201501XD80656,19
201501XD80658,19
201501XD80658,3
201501XD80659,9
201501XD80660,4
201501XD80661,3
201501XD80662,19
201501XD80662,9
201501XD80663,5
201501XD80663,9
201501XD80664,9
201501XD80664,9
201501XD80665,9
201501XD80665,9
201501XD80666,9
201501XD80666,20
201501XD80666,1
201501XD80667,9
201501XD80667,19
201501XD80668,1
201501XD80668,9
201501XD80669,1
201501XD80669,9
201501XD80670,8
201501XD80670,9
201501XD80671,9
201501XD80671,9
201501XD80672,3
201501XD80673,3
201501XD80673,20
201501XD80674,9
201501XD80674,1
201501XD80675,9
201501XD80675,9
201501XD80676,9
201501XD80676,9
201501XD80677,5
201501XD80677,9
201501XD80677,20
201501XD80677,21
201501XD80678,3
201501XD80678,9
201501XD80679,3
201501XD80679,9
201501XD80680,19
201501XD80680,1
201501XD80681,9
201501XD80681,9
201501XD80682,9
201501XD80682,19
201501XD80683,11
201501XD80684,9
201501XD80684,3
201501XD80685,3
201501XD80685,11
201501XD80687,9
201501XD80688,9
201501XD80688,3
201501XD80690,1
201501XD80690,9
201501XD80690,8
201501XD80691,11
201501XD80692,9
201501XD80692,9
201501XD80693,9
201501XD80693,1
201501XD80694,19
201501XD80694,21
201501XD80695,9
201501XD80696,9
201501XD80696,9
201501XD80697,11
201501XD80698,9
201501XD80698,8
201501XD80699,9
201501XD80699,9
201501XD80699,9
201501XD80700,9
201501XD80700,9
201501XD80701,9
201501XD80701,9
201501XD80702,9
201501XD80702,19
201501XD80704,9
201501XD80704,5
201501XD80705,9
201501XD80705,9
201501XD80706,9
201501XD80706,9
201501XD80707,2
201501XD80708,3
201501XD80708,11
201501XD80709,9
201501XD80710,9
201501XD80711,3
201501XD80711,9
201501XD80712,9
201501XD80712,9
201501XD80712,11
201501XD80713,1
201501XD80713,90
201501XD80714,19
201501XD80715,9
201501XD80715,9
201501XD80715,9
201501XD80716,9
201501XD80716,11
201501XD80717,9
201501XD80717,9
201501XD80718,9
201501XD80718,9
201501XD80719,1
201501XD80719,9
201501XD80720,9
201501XD80721,9
201501XD80721,9
201501XD80723,1
201501XD80723,90
201501XD80724,9
201501XD80724,1
201501XD80729,9
201501XD80729,20
201501XD80730,9
201501XD80730,9
201501XD80731,9
201501XD80734,9
201501XD80734,5
201501XD80735,9
201501XD80736,9
201501XD80736,1
201501XD80737,9
201501XD80737,19
201501XD80738,9
201501XD80738,9
201501XD80738,9
201501XD80739,9
201501XD80739,3
201501XD80740,9
201501XD80740,9
201501XD80740,9
201501XD80741,8
201501XD80743,9
201501XD80743,9
201501XD80743,9
201501XD80744,9
201501XD80744,2
201501XD80745,9
201501XD80745,9
201501XD80746,1
201501XD80746,9
201501XD80748,5
201501XD80748,19
201501XD80749,9
201501XD80749,1
201501XD80749,1
201501XD80750,9
201501XD80750,3
201501XD80751,5
201501XD80752,3
201501XD80753,9
201501XD80753,9
201501XD80754,9
201501XD80754,9
201501XD80755,9
201501XD80755,1
201501XD80756,9
201501XD80756,9
201501XD80757,9
201501XD80757,9
201501XD80758,5
201501XD80759,3
201501XD80759,9
201501XD80761,2
201501XD80761,9
201501XD80762,19
201501XD80762,9
201501XD80763,9
201501XD80764,9
201501XD80764,1
201501XD80765,9
201501XD80766,9
201501XD80767,3
201501XD80767,19
201501XD80768,9
201501XD80768,9
201501XD80769,19
201501XD80770,9
201501XD80771,9
201501XD80771,1
201501XD80772,9
201501XD80773,9
201501XD80773,3
201501XD80774,9
201501XD80774,9
201501XD80775,11
201501XD80776,9
201501XD80777,9
201501XD80777,3
201501XD80778,8
201501XD80778,5
201501XD80780,9
201501XD80780,2
201501XD80781,20
201501XD80781,9
201501XD80781,9
201501XD80782,9
201501XD80782,9
201501XD80783,9
201501XD80784,5
201501XD80784,9
201501XD80786,9
201501XD80786,1
201501XD80787,2
201501XD80787,90
201501XD80788,9
201501XD80788,1
201501XD80789,5
201501XD80789,9
201501XD80790,9
201501XD80790,5
201501XD80791,9
201501XD80791,3
201501XD80792,9
201501XD80792,3
201501XD80793,5
201501XD80794,9
201501XD80794,9
201501XD80795,9
201501XD80795,9
201501XD80795,9
201501XD80795,19
201501XD80796,9
201501XD80796,1
201501XD80798,9
201501XD80798,9
201501XD80799,9
201501XD80799,9
201501XD80800,9
201501XD80800,11
201501XD80801,9
201501XD80801,9
201501XD80802,1
201501XD80802,19
201501XD80803,9
201501XD80804,19
201501XD80805,19
201501XD80805,9
201501XD80805,9
201501XD80806,1
201501XD80806,9
201501XD80807,19
201501XD80807,1
201501XD80808,8
201501XD80808,9
201501XD80809,9
201501XD80810,9
201501XD80810,9
201501XD80811,9
201501XD80811,9
201501XD80811,9
201501XD80812,3
201501XD80812,9
201501XD80812,9
201501XD80813,11
201501XD80814,9
201501XD80814,4
201501XD80815,9
201501XD80815,9
201501XD80816,9
201501XD80816,19
201501XD80817,9
201501XD80817,3
201501XD80818,9
201501XD80818,3
201501XD80820,9
201501XD80820,9
201501XD80821,4
201501XD80821,9
201501XD80822,3
201501XD80822,19
201501XD80823,5
201501XD80823,9
201501XD80824,9
201501XD80824,9
201501XD80824,9
201501XD80825,9
201501XD80825,9
201501XD80827,3
201501XD80827,9
201501XD80828,9
201501XD80830,9
201501XD80831,5
201501XD80831,9
201501XD80832,9
201501XD80832,9
201501XD80833,1
201501XD80833,3
201501XD80834,5
201501XD80834,3
201501XD80835,19
201501XD80835,9
201501XD80835,19
201501XD80836,4
201501XD80836,90
201501XD80837,9
201501XD80837,9
201501XD80838,9
201501XD80838,9
201501XD80840,1
201501XD80840,9
201501XD80841,3
201501XD80841,19
201501XD80842,1
201501XD80842,9
201501XD80843,9
201501XD80843,19
201501XD80844,11
201501XD80844,9
201501XD80844,9
201501XD80844,9
201501XD80845,9
201501XD80845,9
201501XD80845,20
201501XD80846,1
201501XD80846,9
201501XD80847,11
201501XD80849,9
201501XD80849,9
201501XD80849,19
201501XD80852,9
201501XD80853,9
201501XD80854,9
201501XD80855,1
201501XD80855,9
201501XD80856,19
201501XD80856,1
201501XD80857,9
201501XD80857,9
201501XD80858,9
201501XD80858,9
201501XD80859,19
201501XD80859,1
201501XD80860,9
201501XD80860,9
201501XD80861,1
201501XD80861,9
201501XD80863,9
201501XD80863,20
201501XD80864,11
201501XD80865,9
201501XD80865,9
201501XD80865,9
201501XD80866,9
201501XD80866,3
201501XD80867,3
201501XD80867,9
201501XD80869,9
201501XD80869,9
201501XD80869,9
201501XD80870,9
201501XD80871,9
201501XD80871,9
201501XD80873,9
201501XD80873,21
201501XD80874,9
201501XD80874,1
201501XD80875,1
201501XD80875,9
201501XD80876,9
201501XD80876,21
201501XD80877,5
201501XD80877,9
201501XD80878,9
201501XD80878,8
201501XD80879,1
201501XD80879,9
201501XD80880,9
201501XD80881,9
201501XD80882,9
201501XD80882,3
201501XD80883,9
201501XD80884,90
201501XD80884,9
201501XD80885,19
201501XD80885,9
201501XD80886,8
201501XD80886,19
201501XD80887,9
201501XD80887,9
201501XD80887,9
201501XD80888,5
201501XD80889,19
